partOf,source,title,date,genre,link,theatre,city,country
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x00017f,"Adelaide Or, the Royal William",1830-11-11,Nautical Piece,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=28,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000180,"Black-Eyed Susan: Or, All in the Downs",-11-03,Nautical Drama,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=29,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000183,The Scapegoat,1828-02-12,,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=32,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000182,The Robber's Wife,1830-10-28,Melodrama,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=31,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x00017e,Presumptive Evidence,1829-12-10,Drama,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=27,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x00017f,Napoleon,1830-11-11,,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=28,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x00017f,Follies of Fashion,1830-11-11,Comedy,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=28,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000181,Lord of the Manor,1827-12-28,Opera,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=30,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000182,Philip and His Dog,1830-10-28,Melodrama,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=31,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000183,Maid or Wife,1828-02-12,,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=32,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000188,Two Friends,1829-02-16,Comedy,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=37,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x00018b,Rosina,-12-08,Opera,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=40,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x00017d,The Serjeant's Wife,-01-15,,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=26,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000182,Is He Jealous,1830-10-28,Interlude,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=31,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000184,The Two Gregories,1829-10-26,Farce,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=33,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000184,"Black-Eyed Susan: Or, All in the Downs",1829-10-26,Drama,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=33,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000186,The Bottle Imp,1829-01-15,,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=35,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000186,"Thirty Years Or, a Gambler's Life",1829-01-15,,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=35,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000188,"Vampire: Or, the Bride of the Isles",1829-02-16,Traditionary Romance,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=37,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000179,The Field of 40 Footsteps,-12-26,Melodrama,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=22,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000184,Fish Out of Water,1829-10-26,Interlude,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=33,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000185,"Hamlet, Prince of Denmark",-03-26,Tragedy,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=34,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000185,"Invincibles; Ou, Les Femmes Soldats",-03-26,,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=34,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000187,Green-Eyed Monster,1830-11-02,Interlude,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=36,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000188,He Lies Like Truth,1829-02-16,Interlude,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=37,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000187,"Blue Anchor; Or, a Tar for All Weather",1830-11-02,Nautical Drama,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=36,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000183,"Peter Wilkins Or, the Flying Islanders",1828-02-12,,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=32,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000189,"Tempest: Or, the Enchanted Island",-03-23,,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=38,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x00018a,"Rochester: Or, King Charles the Second's Merry Days",1830-11-30,Comedy,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=39,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000189,"Wandering Boys; Or, the Castle of Olival",-03-23,Melodrama,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=38,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x00018d,Lady of Munster,1830-10-18,Petite Comedy,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=42,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x00018d,Brigand,1830-10-18,Romantic Drama,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=42,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x00018f,Busy Body,1826-12-04,Comedy,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=44,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000190,Black-Eyed Susan,-11-23,Nautical Drama,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=45,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000191,The Poor Gentleman,1833-12-13,Comedy,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=46,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000194,The Green-Eyed Monster,-02-26,,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=49,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x00018a,"Gilderoy Or, the Troopers",1830-11-30,Melodrama,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=39,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x00018b,Irish Tutor,-12-08,Interlude,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=40,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x00018c,£100 Note,1828-03-03,Farce,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=41,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x00018d,Maid or Wife,1830-10-18,,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=42,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000190,Miller and His Men,-11-23,Melo-Dramatic Romance,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=45,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000192,"Peter Wilkins Or, the Flying Islanders",1828-02-11,,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=47,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000193,Two Gregories,1826-12-18,Farce,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=48,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000194,Mr. & Mrs. Pringle,-02-26,Drama,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=49,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x00018d,Two Gregories,1830-10-18,,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=42,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x00018e,The Wedding Day,1833-12-09,Farce,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=43,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x00018f,Forty Thieves,1826-12-04,Grand Melo-Dramatic Romance,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=44,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000190,A Day After the Fair,-11-23,Interlude,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=45,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000191,Captain Stevens,1833-12-13,Farce,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=46,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000192,Animal Magnetism,1828-02-11,,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=47,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000193,King Lear and His Three Daughters,1826-12-18,Grand Historical Play,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=48,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000193,"Hunter of the Alps Or, the Forest of Savoy",1826-12-18,Musical Drama,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=48,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000195,Rendezvous,1829-05-05,Interlude,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=50,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000196,"Venice Preserved Or, a Plot Discovered",1825-10-18,,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=51,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000196,"Tribulation: Or, Unwelcome Visitors",1825-10-18,Comedy,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=51,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000199,"Adelaide Or, the Royal William",1830-11-08,Nautical Piece,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=54,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x00019a,Jane Shore,1826-11-10,Tragedy,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=55,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x00019c,Raising the Wind,1828-01-28,,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=57,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x00019d,Such Things Are,-02-13,Comedy,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=58,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x00019e,"Forest of Bondy Or, the Dog of Montargis",1830-11-04,,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=59,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000195,Blind Boy,1829-05-05,,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=50,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000197,The Taming of the Shrew,1829-03-13,Comedy,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=52,Miscellaneous Plymouth theatres,Plymouth,England
https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000002/manifest.json,https://api.bl.uk/metadata/iiif/ark:/81055/vdc_100022589092.0x000197,No Song No Supper,1829-03-13,,http://access.bl.uk/item/viewer/ark:/81055/vdc_100022589092.0x000002#?cv=52,Miscellaneous Plymouth theatres,Plymouth,England
